date,equity,daily_return,drawdown,num_positions
2023-07-06,100766.6620109061,0.0,-0.013219,0
2023-07-07,100766.6620109061,0.0,-0.013219,0
2023-07-10,100766.6620109061,0.0,-0.013219,0
2023-07-11,100766.6620109061,0.0,-0.013219,0
2023-07-12,100766.6620109061,0.0,-0.013219,0
2023-07-13,100766.6620109061,0.0,-0.013219,0
2023-07-14,100766.6620109061,0.0,-0.013219,0
2023-07-17,100766.6620109061,0.0,-0.013219,0
2023-07-18,100766.6620109061,0.0,-0.013219,0
2023-07-19,100766.6620109061,0.0,-0.013219,0
2023-07-20,100766.6620109061,0.0,-0.013219,0
2023-07-21,100766.6620109061,0.0,-0.013219,0
2023-07-24,100766.6620109061,0.0,-0.013219,0
2023-07-25,100766.6620109061,0.0,-0.013219,0
2023-07-26,100766.6620109061,0.0,-0.013219,0
2023-07-27,100766.6620109061,0.0,-0.013219,0
2023-07-28,100766.6620109061,0.0,-0.013219,0
2023-07-31,100766.6620109061,0.0,-0.013219,0
2023-08-01,100766.6620109061,0.0,-0.013219,0
2023-08-02,100766.6620109061,0.0,-0.013219,0
2023-08-03,100766.6620109061,0.0,-0.013219,0
2023-08-04,100766.6620109061,0.0,-0.013219,0
2023-08-07,100766.6620109061,0.0,-0.013219,0
2023-08-08,100766.6620109061,0.0,-0.013219,0
2023-08-09,100766.6620109061,0.0,-0.013219,0
2023-08-10,100766.6620109061,0.0,-0.013219,0
2023-08-11,100766.6620109061,0.0,-0.013219,0
2023-08-14,100766.6620109061,0.0,-0.013219,0
2023-08-15,100766.6620109061,0.0,-0.013219,0
2023-08-16,100766.6620109061,0.0,-0.013219,0
2023-08-17,100766.6620109061,0.0,-0.013219,0
2023-08-18,100766.6620109061,0.0,-0.013219,0
2023-08-21,100766.6620109061,0.0,-0.013219,0
2023-08-22,100766.6620109061,0.0,-0.013219,0
2023-08-23,100766.6620109061,0.0,-0.013219,0
2023-08-24,100766.6620109061,0.0,-0.013219,0
2023-08-25,100766.6620109061,0.0,-0.013219,0
2023-08-28,100766.6620109061,0.0,-0.013219,0
2023-08-29,100766.6620109061,0.0,-0.013219,0
2023-08-30,100766.6620109061,0.0,-0.013219,0
2023-08-31,100766.6620109061,0.0,-0.013219,0
2023-09-01,100766.6620109061,0.0,-0.013219,0
2023-09-05,100766.6620109061,0.0,-0.013219,0
2023-09-06,100766.6620109061,0.0,-0.013219,0
2023-09-07,100766.6620109061,0.0,-0.013219,0
2023-09-08,100766.6620109061,0.0,-0.013219,0
2023-09-11,100766.6620109061,0.0,-0.013219,0
2023-09-12,100766.6620109061,0.0,-0.013219,0
2023-09-13,100766.6620109061,0.0,-0.013219,0
2023-09-14,100766.6620109061,0.0,-0.013219,0
2023-09-15,100766.6620109061,0.0,-0.013219,0
2023-09-18,100766.6620109061,0.0,-0.013219,0
2023-09-19,100766.6620109061,0.0,-0.013219,0
2023-09-20,100766.6620109061,0.0,-0.013219,0
2023-09-21,100766.6620109061,0.0,-0.013219,0
2023-09-22,100766.6620109061,0.0,-0.013219,0
2023-09-25,100766.6620109061,0.0,-0.013219,0
2023-09-26,100766.6620109061,0.0,-0.013219,0
2023-09-27,100766.6620109061,0.0,-0.013219,0
2023-09-28,100766.6620109061,0.0,-0.013219,0
2023-09-29,100766.6620109061,0.0,-0.013219,0
2023-10-02,100766.6620109061,0.0,-0.013219,0
2023-10-03,100766.6620109061,0.0,-0.013219,0
2023-10-04,100766.6620109061,0.0,-0.013219,0
2023-10-05,100766.6620109061,0.0,-0.013219,0
2023-10-06,100766.6620109061,0.0,-0.013219,0
2023-10-09,100766.6620109061,0.0,-0.013219,0
2023-10-10,100766.6620109061,0.0,-0.013219,0
2023-10-11,100766.6620109061,0.0,-0.013219,0
2023-10-12,100766.6620109061,0.0,-0.013219,0
2023-10-13,100766.6620109061,0.0,-0.013219,0
2023-10-16,100766.6620109061,0.0,-0.013219,0
2023-10-17,100766.6620109061,0.0,-0.013219,0
2023-10-18,100766.6620109061,0.0,-0.013219,0
2023-10-19,100766.6620109061,0.0,-0.013219,0
2023-10-20,100766.6620109061,0.0,-0.013219,0
2023-10-23,100766.6620109061,0.0,-0.013219,0
2023-10-24,100766.6620109061,0.0,-0.013219,0
2023-10-25,100766.6620109061,0.0,-0.013219,0
2023-10-26,100766.6620109061,0.0,-0.013219,0
2023-10-27,100766.6620109061,0.0,-0.013219,0
2023-10-30,100766.6620109061,0.0,-0.013219,0
2023-10-31,100766.6620109061,0.0,-0.013219,0
2023-11-01,100766.6620109061,0.0,-0.013219,0
2023-11-02,100766.6620109061,0.0,-0.013219,0
2023-11-03,100766.6620109061,0.0,-0.013219,0
2023-11-06,100766.6620109061,0.0,-0.013219,0
2023-11-07,100766.6620109061,0.0,-0.013219,1
2023-11-08,100800.5719455985,0.000337,-0.012887,1
2023-11-09,100484.92186396397,-0.003131,-0.015978,1
2023-11-10,100389.69192927159,-0.000948,-0.016911,1
2023-11-13,100633.65220682896,0.00243,-0.014522,1
2023-11-14,101185.77178232945,0.005486,-0.009115,1
2023-11-15,101269.23165171422,0.000825,-0.008297,1
2023-11-16,101393.35204355992,0.001226,-0.007082,1
2023-11-17,101602.00171702183,0.002058,-0.005039,1
2023-11-20,101723.98165171422,0.001201,-0.003844,1
2023-11-21,101515.3319782523,-0.002051,-0.005887,1
2023-11-22,101628.75171702183,0.001117,-0.004777,1
2023-11-24,101777.48165171422,0.001463,-0.00332,1
2023-11-27,101773.202370098,-4.2e-05,-0.003362,1
2023-11-28,101773.202370098,0.0,-0.003362,1
2023-11-29,102050.77204355992,0.002727,-0.000644,1
2023-11-30,102266.37207499302,0.002113,0.0,1
2023-12-01,102161.31242075718,-0.001027,-0.001027,1
2023-12-04,102166.4619492606,5e-05,-0.000977,1
2023-12-05,102012.99216929234,-0.001502,-0.002478,1
2023-12-06,102087.15229502476,0.000727,-0.001752,1
2023-12-07,102207.66210642613,0.00118,-0.000574,1
2023-12-08,101980.03220072544,-0.002227,-0.0028,1
2023-12-11,101880.12207499302,-0.00098,-0.003777,1
2023-12-12,102009.90229502476,0.001274,-0.002508,1
2023-12-13,102349.80182352818,0.003332,0.0,1
2023-12-14,102608.33204355992,0.002526,0.0,1
2023-12-15,102453.83204355992,-0.001506,-0.001506,1
2023-12-18,102388.94232645787,-0.000633,-0.002138,1
2023-12-19,102529.02238932408,0.001368,-0.000773,1
2023-12-20,102426.02238932408,-0.001005,-0.001777,1
2023-12-21,102588.76179209507,0.001589,-0.000191,1
2023-12-22,102566.10166636265,-0.000221,-0.000412,1
2023-12-26,102782.40229502476,0.002109,0.0,1
2023-12-27,102766.95213785923,-0.00015,-0.00015,1
2023-12-28,102822.57223215855,0.000541,0.0,1
2023-12-29,102601.12207499302,-0.002154,-0.002154,1
2024-01-02,102381.73235789097,-0.002138,-0.004287,1
2024-01-03,102182.94232645787,-0.001942,-0.006221,1
2024-01-04,102204.57223215855,0.000212,-0.00601,1
2024-01-05,102082.0019806937,-0.001199,-0.007202,1
2024-01-08,102638.20213785923,0.005449,-0.001793,1
2024-01-09,102548.38226359166,-0.000875,-0.007251,1
2024-01-10,102392.17273966588,-0.001523,-0.008763,1
2024-01-11,102297.01264445104,-0.000929,-0.009685,1
2024-01-12,102208.87226359166,-0.000862,-0.010538,1
2024-01-16,102040.3925730399,-0.001648,-0.012169,1
2024-01-17,101991.2527872733,-0.000482,-0.012645,1
2024-01-18,102116.83223978795,0.001231,-0.011429,1
2024-01-19,102265.81252543248,0.001459,-0.009987,1
2024-01-22,102728.3525492362,0.004523,-0.005509,1
2024-01-23,102480.31252543248,-0.002415,-0.00791,1
2024-01-24,102396.07238261022,-0.000822,-0.008726,1
2024-01-25,102531.01264445104,0.001318,-0.007419,1
2024-01-26,102598.87226359166,0.000662,-0.006762,1
2024-01-29,102772.81252543248,0.001695,-0.005078,1
2024-01-30,102648.79221598424,-0.001207,-0.006279,1
2024-01-31,102545.83223978795,-0.001003,-0.007276,1
2024-02-01,102761.8925730399,0.002107,-0.005184,1
2024-02-02,102735.37226359166,-0.000258,-0.005441,1
2024-02-05,102607.45231119909,-0.001245,-0.006679,1
2024-02-06,102616.81252543248,9.1e-05,-0.006589,1
2024-02-07,102732.2527872733,0.001125,-0.005471,1
2024-02-08,102813.37226359166,0.00079,-0.004686,1
2024-02-09,102771.2527872733,-0.00041,-0.005094,1
2024-02-12,102718.9923350028,-0.000509,-0.005599,1
2024-02-13,102525.55266825475,-0.001883,-0.007472,1
2024-02-14,102831.31252543248,0.002982,-0.004512,1
2024-02-15,102833.65243021764,2.3e-05,-0.004489,1
2024-02-16,102870.31252543248,0.000356,-0.004135,1
2024-02-20,102767.3525492362,-0.001001,-0.005131,1
2024-02-21,102640.9923350028,-0.00123,-0.006355,1
2024-02-22,102470.95231119909,-0.001657,-0.008001,1
2024-02-23,102340.69245402135,-0.001271,-0.009262,1
2024-02-26,101530.33250162877,-0.007918,-0.017107,0
2024-02-27,101530.33250162877,0.0,-0.017107,0
2024-02-28,101530.33250162877,0.0,-0.017107,0
2024-02-29,101530.33250162877,0.0,-0.017107,0
2024-03-01,101530.33250162877,0.0,-0.017107,0
2024-03-04,101530.33250162877,0.0,-0.017107,0
2024-03-05,101530.33250162877,0.0,-0.017107,0
2024-03-06,101530.33250162877,0.0,-0.017107,0
2024-03-07,101530.33250162877,0.0,-0.017107,0
2024-03-08,101530.33250162877,0.0,-0.017107,0
2024-03-11,101530.33250162877,0.0,-0.017107,0
2024-03-12,101530.33250162877,0.0,-0.017107,0
2024-03-13,101530.33250162877,0.0,-0.017107,0
2024-03-14,101530.33250162877,0.0,-0.017107,0
2024-03-15,101530.33250162877,0.0,-0.017107,0
2024-03-18,101530.33250162877,0.0,-0.017107,0
2024-03-19,101530.33250162877,0.0,-0.017107,0
2024-03-20,101530.33250162877,0.0,-0.017107,0
2024-03-21,101530.33250162877,0.0,-0.017107,0
2024-03-22,101530.33250162877,0.0,-0.017107,0
2024-03-25,101530.33250162877,0.0,-0.017107,0
2024-03-26,101530.33250162877,0.0,-0.017107,0
2024-03-27,101530.33250162877,0.0,-0.017107,0
2024-03-28,101530.33250162877,0.0,-0.017107,0
2024-04-01,101530.33250162877,0.0,-0.017107,0
2024-04-02,101530.33250162877,0.0,-0.017107,0
2024-04-03,101530.33250162877,0.0,-0.017107,0
2024-04-04,101530.33250162877,0.0,-0.017107,0
2024-04-05,101530.33250162877,0.0,-0.017107,0
2024-04-08,101530.33250162877,0.0,-0.017107,0
2024-04-09,101530.33250162877,0.0,-0.017107,0
2024-04-10,101530.33250162877,0.0,-0.017107,0
2024-04-11,101530.33250162877,0.0,-0.017107,0
2024-04-12,101530.33250162877,0.0,-0.017107,0
2024-04-15,101530.33250162877,0.0,-0.017107,0
2024-04-16,101530.33250162877,0.0,-0.017107,0
2024-04-17,101530.33250162877,0.0,-0.017107,0
2024-04-18,101530.33250162877,0.0,-0.017107,0
2024-04-19,101530.33250162877,0.0,-0.017107,0
2024-04-22,101530.33250162877,0.0,-0.017107,0
2024-04-23,101530.33250162877,0.0,-0.017107,0
2024-04-24,101530.33250162877,0.0,-0.017107,0
2024-04-25,101530.33250162877,0.0,-0.017107,0
2024-04-26,101530.33250162877,0.0,-0.017107,0
2024-04-29,101530.33250162877,0.0,-0.017107,0
2024-04-30,101530.33250162877,0.0,-0.017107,0
